seq_id	kingdom	phylum	class	order	family	genus	species
JQ014739.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014699.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014759.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014749.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014840.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014729.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014742.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014864.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014735.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014804.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014835.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014700.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014697.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014720.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014702.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014712.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014718.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014708.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
FJ379222.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
FJ379221.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620546.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620570.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620593.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620582.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620615.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620563.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620542.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ681095.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
ON042229.1.<1.>685	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
EU714018.1.<1.207	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618454.1.<1.>472	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
EU714022.1.<1.207	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
EU714020.1.<1.207	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
EU714019.1.<1.207	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
EU714023.1.<1.207	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
EU714021.1.<1.207	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618386.1.<1.>471	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618376.1.<1.>471	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618505.1.<1.>471	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618389.1.<1.>471	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618471.1.<1.>471	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618495.1.<1.>431	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618375.1.<1.>471	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618411.1.<1.>473	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618458.1.<1.>469	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618470.1.<1.>470	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618457.1.<1.>469	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618339.1.<1.>468	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
MN062916.1.<1.791	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618372.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
GU705871.1.<1.>538	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618492.1.<1.>427	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618428.1.<1.>468	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618432.1.<1.>466	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618493.1.<1.>468	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
ON007306.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618393.1.<1.>497	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
GU705879.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620788.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620509.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620988.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620785.1.<1.>632	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620779.1.<1.>633	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620888.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620864.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620902.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620401.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620950.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620918.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620508.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620660.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LT977620.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620987.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ621006.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620469.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620826.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620765.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620928.1.<1.>598	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LT977621.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618409.1.<1.>425	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618450.1.<1.>461	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618430.1.<1.>472	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618401.1.<1.>472	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
ON054615.1.<1.>538	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
AY280601.1.<1.1449	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
DQ074388.1.<1.>1446	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618408.1.<1.>477	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618460.1.<1.>477	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
JQ014747.1.<1.>571	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618415.1.<1.>481	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618462.1.<1.>481	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618463.1.<1.>481	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
HQ954634.1.<1.>574	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
ON007311.1.<1.>639	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618456.1.<1.>466	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
OM964723.1.<1.>641	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
ON007310.1.<1.>649	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618405.1.<1.>474	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618429.1.<1.>474	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
GQ255170.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618494.1.<1.>469	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618385.1.<1.>505	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618360.1.<1.>482	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618378.1.<1.>505	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618394.1.<1.>505	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618373.1.<1.>482	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618353.1.<1.>482	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618397.1.<1.>505	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618381.1.<1.>505	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618371.1.<1.>482	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618374.1.<1.>482	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618388.1.<1.>505	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618414.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618469.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618459.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618427.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618400.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618412.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618461.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618449.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618337.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
LC618399.1.<1.>480	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
PQ620588.1.<1.>635	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
OM964724.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
ON007292.1.<1.>637	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
ON032662.1.<1.>633	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica ruginodis
FJ379178.1.<1.>645	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugiventris
FJ379179.1.<1.>645	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugiventris
GQ255171.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugiventris
FJ379240.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugosa
GQ255149.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugosa
PQ621026.1.<1.>639	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulosa
OR856616.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulosa
FJ824426.1.<1.>1377	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulosa
FJ379220.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulosa
MN062921.1.<1.791	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulosa
MN062922.1.<1.791	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulosa
AY280602.1.<1.1449	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulosa
GQ255144.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulosa
GQ255172.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulosa
GQ255173.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rugulososcabrinodis
ON994261.1.<1.>586	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
ON994374.1.<1.>586	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
ON994417.1.<1.>586	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
ON994415.1.<1.>586	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
GQ255174.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
ON994191.1.<1.>622	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
ON993897.1.<1.>613	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
ON994186.1.<1.>616	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
ON993893.1.<1.>620	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
ON786618.1.<1.>611	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
ON994399.1.<1.>578	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica rupestris
PQ620710.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620839.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
MH138402.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620398.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620863.1.<1.>624	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620386.1.<1.>650	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620555.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620782.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620595.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620787.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
MH138401.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620479.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620616.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620736.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620667.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620674.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620876.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620891.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620600.1.<1.>611	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ621034.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620746.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620670.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620598.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ621039.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620811.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620960.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620675.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620444.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620646.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620394.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
GU705832.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620659.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620612.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620557.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
FJ824442.1.<1.>1377	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
FJ379219.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
FJ379218.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
PQ620435.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
FJ853631.1.<1.>849	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
MN062896.1.<1.791	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
MN062897.1.<1.791	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
MN062901.1.<1.791	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
MH138399.1.<1.>580	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
FJ853632.1.<1.>813	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
AY280603.1.<1.1449	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
AY280604.1.<1.1449	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
GQ255175.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
MN731411.1.<1.>610	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
AY956325.1.<1.894	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica sabuleti
MN062924.1.<1.791	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica salina
GQ255176.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica salina
FJ379216.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica saposhnikovi
GQ255177.1.<1.>1380	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica saposhnikovi
FJ379217.1.<1.>614	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica saposhnikovi
PQ620672.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
MN731427.1.<1.>619	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
PQ620961.1.<1.>617	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
MZ609912.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
MN731428.1.<1.>649	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
MN731431.1.<1.>657	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
MH138410.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
MH138405.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
PQ620768.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
MN731426.1.<1.>636	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
MN731425.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
PQ620778.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
PQ620687.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Myrmica	Myrmica scabrinodis
